MSOA_code,Burglary,Criminal Damage,Drugs,Other Notifiable Offences,Robbery,Theft and Handling,Violence Against the Person,MSOA_name,Total_yearly_income_2018,pc_change_inc,Total_crime
E02000255,1.4630340826440142,1.3598531791225275,0.44399215534100456,2.018270991285248,1.3253151326040722,0.7242116274091563,1.0541025439698493,Ealing 018,59000,63.073521282476506,468.0
E02000256,1.3315480303788592,1.0774181094455977,0.6946709120733593,0.879879668301347,0.2634679569806892,0.9134505144425386,1.1082069223329036,Ealing 019,64800,58.590308370044056,565.0
E02000257,0.7225894747559422,0.7796243092465269,0.7717915212231407,1.1395576219834065,0.7582777240068227,1.255627140410353,0.8925137585761904,Ealing 020,62800,54.679802955665025,2094.0
E02000258,1.3970085793812126,1.123853814824683,0.5820401364134178,2.2280426334577528,0.3474775809852694,0.8055402058882595,1.124966580539251,Ealing 021,55100,58.789625360230545,357.0
E02000259,1.452063820265634,1.315600821733104,0.637387511348436,2.2874172358447593,0.7610398552867556,0.7246155379654359,1.0961373079931869,Ealing 022,60200,64.34616434616434,326.0
E02000260,0.5301333884800189,1.0697186595069637,1.5471066856212323,0.768760844211744,1.513318598837392,0.8250039673063071,1.2497092016137388,Ealing 023,46400,78.25585862466386,1164.0
E02000261,1.1433653640085013,0.9916436251676115,0.6939623052266337,1.8391010870391162,0.975186792600971,0.9320752064374702,1.023637152525634,Ealing 024,50200,66.99933466400533,865.0
E02000262,0.7339988633451523,1.2277267210448242,1.101507255616996,1.091033997096947,0.7575541765602513,0.8207689895992911,1.2794069045130232,Ealing 025,48500,51.09034267912772,1048.0
E02000263,0.6479370020095346,0.9625785987984831,1.878589449721137,0.9379849294155869,1.3750769649414705,0.7115565571617622,1.3313016799430526,Ealing 026,42200,68.5976827806632,848.0
E02000264,0.80191104232224,0.8492483703079837,0.7214872524291324,0.44386786838416165,0.5537923946952731,1.3841288986917897,0.7658713796030936,Ealing 027,58600,53.4834992142483,896.0
E02000265,0.5990375771455806,1.2225177844490782,1.0099559089121712,1.0873403599961964,0.911649842395998,0.9637146852924994,1.1481694376574474,Ealing 028,54900,61.09154929577465,1143.0
E02000266,0.5287112495233768,1.1022695425190148,1.2205651805800364,1.184528995002856,0.7389396658927248,0.4512044824120947,1.8201517494162922,Ealing 029,45500,84.6590909090909,1343.0
E02000267,0.8067260317391614,1.2916519913548814,0.9100918038940093,0.6188365301953457,0.4632553807907346,1.0121478987366745,1.0956543040018558,Ealing 030,54100,52.523259092190585,482.0
E02000268,1.1779951129949764,1.2288386275418433,1.1313980803789152,0.9896961965809178,0.4939183624357228,0.99088846918797,0.9394910881936481,Ealing 031,56900,45.00509683995922,653.0
E02000269,1.2775885386971884,1.031182210903607,0.7648063628234282,1.1321847077624991,0.5650287621238728,1.0525808746195193,0.9035164662598708,Ealing 032,72200,65.67232675539239,483.0
E02000270,0.9224051291950318,1.4646202276202835,0.6768349469042023,1.4573902649225894,0.7273260375932706,0.8280074306860387,1.1845777774254007,Ealing 033,45000,64.65422612513721,614.0
E02000271,1.6342632567608693,0.7686126664605589,0.2565288008636915,0.6628426834536815,1.212928409359247,1.2039469660504947,0.6605709275544389,Ealing 034,72900,54.58015267175572,450.0
E02000272,1.7598574554974642,1.1804631396151932,0.6303779406889348,1.0180177732223776,1.0161050900620436,1.060364464704874,0.6475715287186787,Ealing 035,63600,54.10709958807851,293.0
E02000274,0.593199004268918,1.2675366780226762,1.4626642154508727,2.131950151459209,0.58034852122452,0.6081298593794591,1.4917708517000206,Ealing 037,45400,85.23051815585475,1026.0
E02000275,0.6903609101405511,1.129902467936575,1.969359033853748,1.172906744768311,0.9905948896763359,0.6710398448325064,1.3487155961864679,Ealing 038,46100,76.7638036809816,551.0
E02000276,1.250593517218993,0.7201795395329074,1.265073538505876,0.8172033083675523,0.8836402484124027,0.9778209793736081,0.9876796439388724,Ealing 039,65700,61.345776031434184,365.0
E02000277,0.9056877654462945,1.3587973924927739,0.6184176449392563,0.6658018025762424,1.2183432683296007,0.7049600602032718,1.3623334217824616,Enfield 001,46000,61.91481872580078,448.0
E02000278,0.862130642398297,1.3594119548593468,1.0912046006888372,1.4839761569858538,1.573762267910149,0.8782417123431935,1.0029707041504163,Enfield 002,39700,56.73114883537308,804.0
E02000279,1.301165013344641,1.3952522926194861,0.6127280275406645,1.319352475027232,1.0534989079553387,0.7768396292851547,1.0977437320959895,Enfield 003,45800,64.86681065514759,942.0
E02000280,1.5969999251734879,1.1716961820962266,0.41362135644145703,0.8096612582903274,0.9293610480358458,0.8112800078438964,1.0712703378455797,Enfield 004,50600,50.595238095238095,614.0
E02000281,1.3689745888611706,1.5227232071388435,0.7623261535100266,0.9379849294155869,1.2873060948388233,0.7266960583779699,1.078963453025742,Enfield 005,43800,45.90273151232512,636.0
E02000282,0.8246912986177641,1.0429954587003596,0.8190720027576847,1.047173862440683,1.5403041683054335,0.8312156836258288,1.2165418495261786,Enfield 006,38300,58.657829328914666,902.0
E02000283,1.049544211412037,1.9266901404229448,0.5423259884031063,1.0009369381011968,1.1239383903077218,0.7323860722578869,1.1460712223027891,Enfield 007,44300,58.55404438081604,596.0
E02000284,1.0614901018196488,1.2500255004304957,0.353561900118411,0.9896961965809178,1.557742527681895,0.8729255561894022,1.09445869036992,Enfield 008,55200,51.06732348111659,653.0
E02000285,1.846674130981778,0.936524972056558,0.4972712139819251,0.764818480908094,1.5267630327598913,0.837451990967679,0.9146366689215308,Enfield 009,59500,56.74394099051633,325.0
E02000286,1.3228111383363184,1.320136259187983,0.22030145112339922,0.6641076504068373,0.9469427207003142,0.8722201799920826,1.0983587576479727,Enfield 010,54900,42.19114219114219,524.0
E02000287,2.1755228598420557,1.3298786601085022,0.2863577311966789,0.308298922536596,0.38464960127671677,1.0987193738452656,0.5834335010809863,Enfield 011,52800,23.191787214185723,645.0
E02000288,0.6845043779979707,0.9780546784009685,0.8605914784758804,0.830683311526143,1.2277392318385694,1.132014365488699,0.961292744147311,Enfield 012,41100,54.97737556561086,1556.0
E02000289,2.6224094594660583,0.958863326475549,0.3047866940954751,2.953259480734224,0.5731659900212462,0.6779298762425946,0.8244960492437435,Enfield 013,59200,46.49839148725563,303.0
E02000290,0.9028530619550699,0.7956764927443815,0.8942377213206147,0.9335812443009598,0.6406312021263628,1.1030086181859047,1.0206978858862976,Enfield 014,38700,60.38126813095731,852.0
E02000291,0.7126368306889828,1.0422801360433769,0.41412721215663206,0.7579591223349271,1.5130700907620445,1.2435301160405083,0.828155900015774,Enfield 015,49900,53.25552825552825,1115.0
E02000292,1.139741907078483,0.8549736402201724,0.5188222938816233,1.1171505900904743,1.149897017299848,1.1035165425818274,0.8927301039519931,Enfield 016,51700,59.371146732429104,712.0
E02000293,1.9471877884030542,1.0123191216797607,0.37540800126393886,0.13472412265318728,0.7395904935117359,1.1550988114922096,0.6256055748764145,Enfield 017,65200,51.27610208816705,369.0
E02000294,1.1279841194518696,1.1343833244546515,1.1506677723628607,1.438645695598826,1.0370697449213087,0.8091016778596305,1.1032488040584758,Enfield 018,40800,49.341142020497806,622.0
E02000295,2.005230989890637,1.2165771039682467,0.2360694486475689,1.016629882597671,0.9639838166965571,0.7718730730501382,0.963566129150353,Enfield 019,61700,66.53171390013495,489.0
E02000296,1.3421566228244235,1.077876934622204,0.2732259417483105,0.5883219083908414,1.5169760902421996,1.2205244909482984,0.6424411954372454,Enfield 020,47600,38.775510204081634,1014.0
E02000297,2.042985262484916,0.9816427846591619,0.6143040020682635,0.9920594486280153,0.7701520841527167,0.808442651197724,0.9325652218269842,Enfield 021,56700,46.39814097598761,451.0
E02000298,2.6027212442071535,0.37697623968092814,0.5032717619124193,0.9482081984010429,0.47321333781045677,1.1753863222157028,0.46529867063519237,Enfield 022,62600,40.92751013057182,367.0
E02000299,0.7758311634599309,1.2508381476097865,1.2018198615805822,1.1577046868540326,1.0875572288152648,0.7632631385758021,1.269254981026709,Enfield 023,40300,54.46531238022231,730.0
E02000300,1.0602175423755493,1.8290375995095336,1.0956823358923773,1.3481546104142672,0.9251148884943409,0.6397388690195214,1.2059647748807598,Enfield 024,42400,52.244165170556556,590.0
E02000301,0.7909320056918907,1.2297802663368944,1.5391728051821492,0.8721614255969492,1.102662190326588,0.7898180395891246,1.20574536608481,Enfield 025,38100,57.7639751552795,855.0
E02000302,1.9999907278863338,0.8694841993971574,0.38408193844656213,1.562152350098787,0.7796086650645471,0.8970196447038971,0.8592591901861433,Enfield 026,48600,42.89914730961482,541.0
E02000303,1.099100991952162,1.1120353472195323,1.2826440043184575,1.645354178785734,1.818219569155544,0.7466243663618575,1.0653164008205924,Enfield 027,39600,64.38356164383562,846.0
E02000304,2.552260208584566,0.6683588404004861,0.3346027837352498,1.44096235533409,1.0786912731455753,0.9427155308040139,0.6187123627649116,Enfield 028,61300,42.52499418739828,414.0
E02000305,1.5286105716651524,0.8339506829293855,0.8207335669054737,0.6146918239137694,1.073689613455565,0.9603919263014778,0.9286529367276879,Enfield 029,55700,48.81111407961528,647.0
E02000306,0.5149381500096204,1.0321821023926194,1.3590232160745876,1.12288544938252,1.188701539879792,1.0667825185524833,1.0108129117739622,Enfield 030,36000,63.710777626193725,1461.0
E02000307,1.6043336706363922,1.0150100284359536,1.1046694774034562,0.8721614255969492,1.1079380859740837,0.7535077045509796,1.0541025439698493,Enfield 031,46200,58.21917808219178,627.0
E02000308,1.3718942545448791,0.9752560718696273,0.30278809282271785,1.2224557686645763,1.2608309471357297,0.9639245967796088,0.9590605113168301,Enfield 032,52600,56.501041356739066,610.0
E02000309,0.752819347020669,0.957538833331017,1.09269519757206,0.8348781890828813,0.7954318853882639,1.255735719808826,0.811095697955426,Enfield 033,40700,61.4438714795716,1965.0
E02000311,1.5400358764673834,1.4936602425144467,0.4673601635168469,0.8721614255969492,0.9374860727473017,0.8350957043330464,0.9772853545307509,Enfield 035,45900,53.97517611539752,741.0
E02000312,1.4290002020912491,0.863564816413424,0.6605032844084645,1.616163890085374,1.3227644610874871,0.9248916196833097,0.9293647916925329,Enfield 036,52200,53.93689177233855,769.0
E02000313,0.7487581837100679,2.1607153280919214,0.8072584642563719,1.3905790561965343,0.28915966529543397,0.5207141453272447,1.5111260245721614,Greenwich 001,43500,62.73849607182941,429.0
E02000314,0.9976104418763275,1.1864815512160636,0.2543086460175069,3.754891676527542,0.15615986959778588,0.8302974161892116,1.2017266610639745,Greenwich 002,49700,56.14200439836632,1271.0
E02000315,1.079310312756457,1.4844450639796205,1.2881489142082365,1.0134665492719914,0.6655015901917444,0.7025248375520933,1.2282782862137944,Greenwich 003,41900,62.214479287650015,932.0
E02000316,0.762077117137749,0.8851658958989072,1.1797980164358393,1.053333304615842,0.8761285579557955,0.969672787826491,1.140375165973198,Greenwich 004,52000,76.87074829931973,2407.0
E02000317,1.1641182337296139,1.5372253329211178,1.8426716681758124,0.7001859332257198,1.1647840038661141,0.5585362401742833,1.2421583968846581,Greenwich 005,43500,67.6946800308404,639.0
E02000318,0.6762468648665666,1.404787458084837,1.4444544787094016,2.3964312401786945,0.9160578196559348,0.6978766591397325,1.261679660320835,Greenwich 006,43900,60.688140556368964,975.0
E02000319,1.1612067657420735,1.2874545993593411,0.8184670751337869,1.762358685696642,0.7329364632894603,0.576490738187388,1.405989065295087,Greenwich 007,48200,69.53921913471684,677.0
E02000320,1.0246164619190403,1.6470271424154834,0.7995702884063113,0.6456259903769624,0.9129183718612986,0.8003094253305435,1.1499300479671084,Greenwich 008,47500,63.230240549828174,462.0
E02000321,0.7618661031222049,1.7516451754959521,0.9908837801601819,1.3868489621616726,1.0115624170914514,0.5124298815085857,1.492934933519529,Greenwich 009,42000,63.42412451361867,466.0
E02000323,0.5540678094494979,1.0230945072886768,0.8148561909787848,0.8355159875466572,0.646308300632601,0.7595093369803589,1.538635394013133,Greenwich 011,43200,69.81132075471697,1190.0
E02000324,0.9631917505539959,1.2235058772229306,1.6098491074609211,1.2681939096690333,0.8860678315124367,0.781651417894762,1.145529805436622,Greenwich 012,44700,54.40414507772021,588.0
E02000326,1.1472045028986397,1.6470271424154834,0.6596454879352067,2.012201003341533,0.4134983213724705,0.7152765488891734,1.2046886216798276,Greenwich 014,55700,55.89140778057654,420.0
E02000327,0.6868824643140092,1.3236658502348289,0.9380279874307985,1.1076335798210273,0.5527762618609697,0.5384344757575522,1.670262091296917,Greenwich 015,42000,54.92438214680929,763.0
E02000328,1.4388231167373757,1.1447422691965772,0.6549671511413401,0.7051517909081717,0.9970881508272339,0.9469382207516241,0.9344880708952564,Greenwich 016,59100,46.17858026218155,423.0
E02000329,1.1305038774365095,1.3036044616565103,0.5614004152640057,0.9066237311676493,0.3016401128552976,0.6633770502518247,1.4513934723961754,Greenwich 017,49700,58.633897223108846,329.0
E02000331,1.0566357263540103,1.4130287740113325,0.45752850154042546,0.7578231899241784,0.41601965260035145,0.9159028979678439,1.1521212256499724,Greenwich 019,50000,65.0709805216243,656.0
E02000332,1.4906111139636933,1.1426250800507418,0.3607436262145662,0.6658018025762424,0.7199301131038549,0.716422825409829,1.2776287530705985,Greenwich 020,58800,65.54054054054053,448.0
E02000333,1.3155965394318268,1.0394833199359261,0.20650797922837422,0.44466190750470574,0.5325917556139155,1.2401932731531007,0.7806770182531622,Greenwich 021,67800,54.794520547945204,559.0
E02000334,1.1830503843602462,1.4365943291858754,0.5732810673928997,2.019949486822731,0.336025723914423,0.7303049327085152,1.242080198537836,Greenwich 022,47700,51.621106166560715,443.0
E02000335,2.201733978635333,0.7078386416706544,0.8590731935900368,0.231224191902447,0.4615795215320601,0.8359821322735717,0.9560464933680028,Greenwich 023,56600,55.238617663192535,215.0
E02000337,0.9306149516512385,1.7769760729179898,0.7201634226081616,1.1858194795730999,0.8194095175821434,0.6878500427802731,1.2823302507376333,Greenwich 025,47900,66.31944444444444,545.0
E02000339,0.5538683370592005,1.1655093787826263,0.3241627592817319,0.9306683543031409,0.6579848483618096,1.2457754685641267,0.966945859367038,Greenwich 027,59600,56.59485023646873,641.0
E02000340,1.044434390021978,1.0064743230557436,0.5598607778664861,0.7462720743271817,0.5443280443009427,1.1504062928779504,0.9311644874560447,Greenwich 028,52800,55.43126287901089,866.0
E02000341,0.8625597766155186,1.5764402648833915,0.6282337980335302,0.9300088670906244,0.8438741252499399,0.5458459622170125,1.554263444935135,Greenwich 029,44500,67.86118445869484,588.0
E02000342,0.8810258450726396,1.7147640333429937,0.6503547064149926,0.8402231198708636,0.20966112069590054,0.5713946284372883,1.5677919527213533,Greenwich 030,41000,35.17969007583251,355.0
E02000343,1.1581937614023508,1.8955968829272682,0.33049722810659643,1.4232818356367392,0.5580958938769541,0.5303345603949929,1.4356488635662978,Greenwich 031,50600,61.043921069382556,489.0
E02000344,1.8057675571127358,0.8138251762523566,0.5003502927062714,1.6930192379234896,0.30724333476592236,0.9300809614038786,0.9398809060783795,Greenwich 032,52100,46.92611393119007,323.0
E02000345,1.0698436729334353,0.8214547872797224,0.6132641645647625,0.4660612618033697,1.1629640288600733,1.0792193441973663,0.983280029296875,Hackney 001,46000,41.58202523853494,640.0
E02000346,0.9516719124777842,0.8612533984445468,1.7124571607324575,0.5926076971274635,1.4130141313125484,0.6971790440862379,1.2984309482012713,Hackney 002,42100,66.7987321711569,755.0
E02000347,1.503204636106398,1.0224501059613902,1.0664014816504497,0.9184887068642237,0.6875722664854014,0.8954193310544871,0.9713323673070897,Hackney 003,45000,38.41894801599508,433.0
E02000348,0.8251020014557212,1.2401917526554838,1.7476663325773407,0.693211969747376,0.444798991117797,0.9871678593822383,1.0142062325446957,Hackney 004,42300,46.36678200692042,502.0
E02000350,1.3368966027016143,0.934491182615968,0.8748181512155542,0.818998373295323,1.8392841313108244,0.8206357904714208,1.0315270364383697,Hackney 006,51100,46.125250214469546,607.0
E02000351,1.0025223064059612,0.9882162854492901,1.3068448345886172,0.9379849294155869,2.1733739263512604,0.996611737204073,0.8182790637825246,Hackney 007,60500,65.75342465753424,742.0
E02000352,1.047447589603106,0.9925128779947219,1.0539987687660368,0.432288706600227,0.4314765092582301,0.9712450797625564,1.1205568347853399,Hackney 008,50400,43.01929625425653,460.0
E02000353,1.0606130251985049,1.1456861326915233,1.593246630207369,0.8108803216654195,0.6848403816959361,0.9826049170790369,0.9363922222467419,Hackney 009,57000,39.671649105611365,797.0
E02000354,1.5497323986525484,0.9991964663987266,1.2056853640593501,1.049500915468329,1.8469591687970348,0.7103857690677089,1.0119384422110553,Hackney 010,45600,56.53964984552008,900.0
E02000355,1.6077041195242836,1.0425918226869306,0.745651897247333,0.7135866209429584,1.1277226946521923,0.8415534417675342,0.9948407980768076,Hackney 011,49700,47.0414201183432,836.0
E02000356,1.3511755097236466,1.3484432744922088,1.170131372360698,1.550509201061243,1.06397228891162,0.7657931562556151,1.0109521474330718,Hackney 012,57000,41.19395590785236,513.0
E02000357,0.6751216620964059,1.104960638638807,1.2292894284316667,1.7370669325117274,2.311737703513313,0.5981236553704422,1.347006245871621,Hackney 013,38800,61.26350789692435,601.0
E02000358,0.9314695108354912,0.9147125947960372,1.780861096904966,0.8673561284862223,1.1163315563223721,0.822877073267053,1.1499300479671084,Hackney 014,52000,57.91071970847251,1089.0
E02000359,1.050480566783016,0.9939728851703539,1.5690596557682102,0.4826524394080204,1.2525386045457358,0.7727906950906178,1.185097811569986,Hackney 015,50100,54.581919160752854,515.0
E02000360,1.0943342487009933,0.9872089293988832,1.2944113805048654,1.5709574302036793,1.2898112776755961,0.7956865030639383,1.1056794268552241,Hackney 016,45200,60.45438409655662,981.0
E02000361,0.7839220894245651,0.6924302530037225,1.0762125845851631,0.5366488850336478,1.4730116845751404,1.1578405271644026,0.915486507765767,Hackney 017,52200,70.08797653958945,2038.0
E02000362,0.9489045863858877,1.3678297504056085,0.6182053491462803,1.1263547144166572,0.6898736154720929,0.6848854646999241,1.406917504618872,Hackney 018,46500,65.8345221112696,971.0
E02000363,0.9135089033171606,1.0240583268904562,1.367140907637734,1.287906768368552,0.8447486062087481,0.6899040447635708,1.3599561318574738,Hackney 019,43000,71.9312275089964,1351.0
E02000364,1.0775682170569751,0.7864873796340605,0.8749819564342967,0.385373653170745,1.0898405369506974,1.0770457630085433,0.9696653892849261,Hackney 020,53300,52.41635687732342,1161.0
E02000365,0.8500689673000887,0.6232997327371227,1.22588984483534,0.6999042816033442,1.4271181003120663,1.1650522165210124,0.8726239080812348,Hackney 021,56000,64.36747872028177,2486.0
E02000366,1.4162238007676788,0.854729478304831,0.8944930962053328,0.8328913299941547,1.0391580851245332,0.8630561983374802,1.0662440392407062,Hackney 022,45600,44.25814615627966,955.0
E02000367,1.014565406031779,0.7424452415781742,0.9458851918747772,0.6024104018693296,1.0593955838971547,1.2178973063779435,0.8101930689947139,Hackney 023,56900,66.17990654205607,1733.0
E02000368,0.8142041527749516,1.0780541295810437,0.8245568599190084,0.6994281562417093,1.2351248560476393,1.0003867816631795,1.0643697765409843,Hackney 024,45700,68.01470588235294,924.0
E02000369,1.393121824372195,0.6268003491424914,1.0005128543206354,0.6854742130266239,1.2543415920819525,1.053701332185172,0.8596161258112626,Hackney 025,53100,80.24439918533605,1523.0
E02000370,1.1691538514369955,0.8974987561852795,1.4129493315625603,1.0952724879589595,1.427252467895186,1.0056927907050486,0.8360568524999539,Hackney 026,53400,81.63265306122449,817.0
E02000371,0.758056973934775,0.5927104113837918,0.9224787067684357,0.5407207240160442,1.3878123460936191,1.3787276589931838,0.7075707198590064,Hackney 027,54300,65.5992680695334,4505.0
E02000372,1.020802753003709,0.8925824513735524,0.973918276231881,2.2204407510234985,1.005529416737025,0.7815538970280632,1.2110408879852115,Hammersmith and Fulham 001,45900,71.33258678611423,1209.0
E02000373,0.6177255015608061,0.9045979843728118,1.6427709747617167,0.9560231011351175,1.0973609297961717,0.5036562681527315,1.6784555892442985,Hammersmith and Fulham 002,42000,87.33273862622659,520.0
E02000374,1.0321662674279175,1.0485494902451415,0.9235036831092895,0.9419343396447052,0.9401646043837225,0.7621894237555887,1.2915530117693732,Hammersmith and Fulham 003,53900,66.40938561284348,475.0
E02000375,0.3705736670625439,0.33877240749209475,1.550114791948847,0.7853586296844566,0.9210626115879674,1.4978013203234826,0.7218853914864607,Hammersmith and Fulham 004,50100,58.69496357301235,2532.0
E02000376,0.7164996544419575,0.9750400683099663,1.4951964393198018,0.9469181192195449,0.826996642744941,0.8607772485777402,1.2408292803302226,Hammersmith and Fulham 005,51100,58.10643564356436,1050.0
E02000377,1.0465725289601626,0.8470425303851058,1.0365857667553249,1.0145551277352265,0.8776290902599375,0.9117810952872978,1.1358492718695519,Hammersmith and Fulham 006,48800,48.46364466078491,735.0
E02000378,0.8772932300971674,0.7328825641277978,1.5474926581831336,1.1286240285832954,1.0728605095069506,1.1186667467311755,0.8683525821675948,Hammersmith and Fulham 007,54700,53.00699300699301,925.0
E02000379,1.532570798564457,0.862239705151222,0.3924236613778851,0.8449835908049764,1.3353770151972135,0.8437634309551955,1.0750054272780334,Hammersmith and Fulham 008,54400,43.95342683249537,353.0
E02000380,1.4122588884925271,1.10546228541785,1.9565755998078167,0.3611128420752502,0.36043437214065227,0.9263468560146616,0.9035164662598708,Hammersmith and Fulham 009,57700,39.371980676328505,413.0
E02000381,1.1467364472059025,0.7328632401135563,1.1334993526535206,1.2845788439024832,0.8013533359931598,1.0980558959625089,0.8743331178664641,Hammersmith and Fulham 010,58100,43.45679012345679,774.0
E02000382,1.1990192639478132,0.7686126664605589,0.5730962572486725,0.5876264924234764,1.1143926391598498,1.1684974839403055,0.8410392638057308,Hammersmith and Fulham 011,57500,52.51989389920424,846.0
E02000383,1.1122481330042213,0.8697459120474746,0.810090950095868,0.9448415443966949,0.58034852122452,1.114904742195675,0.9292746111313146,Hammersmith and Fulham 012,56900,55.592015313098166,684.0
E02000384,0.5171997164071072,0.6577838719982025,0.8547627620360726,0.7749524748094483,1.2279256464763155,1.2888329365838853,0.9082699628672395,Hammersmith and Fulham 013,46700,46.994019515265975,2566.0
E02000385,1.5415447069854098,0.7763141961846127,0.879086672298422,0.6973795767799253,0.8949462666979322,1.1320342071726293,0.7351256218467086,Hammersmith and Fulham 014,59400,52.15163934426229,499.0
E02000386,1.013898716501477,1.1963343595118325,1.5134125908694773,1.317365165859827,0.7612521397652177,0.6911551818826829,1.2702156178381447,Hammersmith and Fulham 015,48300,58.153241650294696,717.0
E02000387,0.72111632509468,1.3332333456140504,0.6565192060018645,0.942430355621348,0.5879123052689154,0.7220274475763843,1.4737452628962349,Hammersmith and Fulham 016,51700,53.960690887432996,633.0
E02000388,0.9616707407089968,1.1804631396151932,0.761706678332463,0.7917916013951825,0.790303958937145,1.0136266370594802,1.0289192067419006,Hammersmith and Fulham 017,56600,49.498151082937135,879.0
E02000389,1.072726625740112,0.6788761622545039,0.42971829586303656,0.5047025508530568,0.6716724001989368,1.19476537516739,0.9577886059421473,Hammersmith and Fulham 018,59500,40.33018867924528,591.0
E02000390,1.29205197626708,1.2186294089996428,0.4186869029640561,1.1591160915316967,0.7712922056688569,0.924623464951728,1.0322558591207331,Hammersmith and Fulham 019,57600,44.036009002250566,386.0
E02000391,1.0737921803635788,1.0703316787960793,0.815893893864463,0.8071866489049129,0.6634930085059699,1.2065792052380735,0.78227094237304,Hammersmith and Fulham 020,59900,32.46351172047767,1047.0
E02000392,1.3004747401280128,0.8891059861296439,0.42713169374577653,0.5324685626575337,0.700571644779064,1.1300701573841383,0.8991176519158598,Hammersmith and Fulham 021,61900,47.80324737344795,1027.0
E02000393,1.811375530892589,0.7115157255234889,0.5277163903481654,0.9942640251805221,1.2050522508569141,1.0637446111685143,0.7228131730078966,Hammersmith and Fulham 022,69400,54.08525754884547,350.0
E02000394,0.8963304693378228,0.970483203654931,0.6779390822172598,0.48658924560221306,0.40472918894532184,1.0178486716530588,1.1761927244296524,Hammersmith and Fulham 023,56300,45.103092783505154,613.0
E02000395,1.3676532598422277,0.620283906266416,1.3051465307100094,0.8721614255969492,1.83777031721098,1.0961353020913707,0.6904063445884393,Hammersmith and Fulham 024,69500,47.27696545878364,513.0
E02000396,1.0734077220104232,1.2078199044380213,0.549704573279339,0.9863730408536925,0.5907118876749579,0.9577777150367848,1.091749063397344,Hammersmith and Fulham 025,58900,41.75691937424789,504.0
E02000397,0.807764592959728,1.7130855661624302,1.8333350371281318,1.070540000194371,0.768004957596244,0.5460164013330749,1.3789874464854555,Haringey 001,50800,71.33220910623946,743.0
E02000398,0.9848255313590776,1.1014294132968787,1.8828715869218524,1.254896342460853,1.3248004471156822,0.7727906950906178,1.0837811592855051,Haringey 002,36900,67.95630405097862,1030.0
E02000400,0.7461611417058549,0.886646292386183,0.5862629185397545,0.6612396781732613,0.9599961028236317,1.2698581586021165,0.8718333011794159,Haringey 004,51000,54.49863677673432,827.0
E02000401,1.3163750104384582,0.9793134360308282,1.099409146558678,0.7677714480158472,0.6705378184418441,0.9385009927674993,1.0052638160639105,Haringey 005,41400,74.68354430379746,777.0
E02000402,1.2214043875451221,1.2271412528898196,1.4202667515629275,0.7112045959803448,1.6326972346037465,0.8081331464651531,0.9817178199204175,Haringey 006,37700,67.03588834736377,699.0
E02000403,0.8263254293283674,0.9503585941969396,1.555438832185395,0.9850700381577167,1.376506961504129,0.837796398082431,1.1529681722682104,Haringey 007,49400,66.10625420309347,757.0
E02000404,1.3843459371362685,0.8822336693286417,1.9741564240379739,0.7925292954337495,1.618036909718363,0.7293641212010002,1.0174381076578545,Haringey 008,45200,70.24482109227873,690.0
E02000405,0.9459048065407126,0.7617866214653498,0.8611712853150567,1.0596064211515333,2.423702416570431,1.1903358881637014,0.6740264934798326,Haringey 009,65500,45.36173990235242,563.0
E02000406,0.9845524238905919,1.127980651943782,1.2677047230701561,1.2407620946512339,0.6604964867180894,0.9399086012964093,1.041825143291332,Haringey 010,44900,65.56047197640117,601.0
E02000407,0.9476933041173106,1.1910034110920373,0.9706495167815355,0.6469185349022416,1.2417367008182298,0.7299452165969438,1.3041749192659997,Haringey 011,42600,73.31163547599675,999.0
E02000408,0.5714207191471571,0.7524879252061417,1.0942836959919708,0.9656799001364822,2.1205042121665154,0.9656155032122085,1.1057019691991425,Haringey 012,39600,71.20622568093385,1287.0
E02000409,0.9325468332234682,0.984699501515307,1.1091903667237908,1.1499494953155505,1.721683402155838,0.7218686587019122,1.254794665330657,Haringey 013,39900,57.272368939692555,562.0
E02000410,1.4446382217126423,1.150256369206564,0.47988066674270236,0.5740554417901398,1.9481214217086371,1.0199478472938528,0.752234840846844,Haringey 014,64800,48.79448909299656,433.0
E02000411,0.7651500087391109,0.9064328687224524,0.7364145748931834,0.728555535692624,2.16017226510101,1.0314907614838564,0.9759535622617398,Haringey 015,44000,77.41935483870968,1160.0
E02000412,0.35479898471488275,0.6194066399178482,0.9125211279411481,0.7129210393914202,1.266962327814915,1.3920503951439953,0.841733510976973,Haringey 016,43800,66.7936024371668,2859.0
E02000413,1.601637311526079,1.2014629575725582,0.5468113913147109,1.046593710716339,1.6975194245817211,0.8378678062561437,0.8987611164374505,Haringey 017,60100,37.780834479596514,380.0
E02000414,1.13526016334224,1.1047935242046512,0.29330879227609014,1.804471915028171,1.0806489705560027,0.9133597887998006,1.067494046343332,Haringey 018,46100,62.26680746216121,551.0
E02000415,1.3882458137024567,0.7158732146561787,1.1167226764257439,0.8388054205684945,1.6465512459601188,0.7365052290197424,1.1560742186395985,Haringey 019,47000,61.29032258064516,889.0
E02000416,1.2334975002930937,1.6229932699510516,0.6936186461121273,1.2801682727646206,0.958322289876112,0.650179849656055,1.230540308840339,Haringey 020,53100,65.98937167864958,699.0
E02000417,1.1186211782410804,1.0569734894846432,0.692942736303014,0.4069293418201318,2.978541796516568,1.0578896871666927,0.698900186042765,Haringey 021,65800,45.76871953921135,733.0
